"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ASV00510",1.03505659184254,1.86878681031708,3.76269714803494,0.496661500193565,0.619427776208732,NA
"ASV00512",0,0,0,0,1,NA
"ASV00514",16.8636624111031,5.1839245701804,2.98317199400493,1.73772232395523,0.0822597531888452,0.360019958761569
"ASV00515",77.8941422666088,0.987105834278768,2.32203119840027,0.4251044667095,0.670760521898492,0.897009110634094
"ASV00519",74.5160694341244,-0.382391045419027,3.21793322837994,-0.118831255430225,0.905409045868279,0.974833381653706
"ASV00520",0,0,0,0,1,NA
"ASV00523",28.2728904789179,-3.10132886483216,3.65213869850801,-0.849181567528948,0.395780268218438,0.740883412158415
"ASV00524",0.710745329574566,-0.814898140905646,3.79300156471477,-0.214842553318832,0.829890074718229,NA
"ASV00526",12.5587734451458,4.7871507379973,3.45225302963621,1.38667435350234,0.165541084367263,0.4869472599761
"ASV00529",73.6028769000556,-27.7151917677541,3.64584876516112,-7.60184899401038,2.91929264725832e-14,1.40543088875151e-12
"ASV00531",1.06710081722293,-0.814904360058247,3.79300156177387,-0.214844193124229,0.829888796192827,NA
"ASV00534",0.529642267360808,-0.814894000176905,3.79300156666435,-0.214841461532414,0.829890925963798,NA
"ASV00535",0.722532134034874,1.14243750330102,3.74779575040674,0.304829179438884,0.760496256543119,NA
"ASV00538",14.5418562235861,5.45870444118781,2.40249634756399,2.27209687403798,0.0230806598831973,0.180887962340407
"ASV00539",2.43672112950043,-1.05467123685589,3.70170645075456,-0.284914876662061,0.775709358230083,NA
"ASV00541",0.693139700153831,-0.814897724835666,3.79300156491065,-0.214842443613614,0.829890160253338,NA
"ASV00542",1.5579062921417,1.159947265916,2.86697419208568,0.404589364326351,0.685779377683832,NA
"ASV00544",3.14234525524085,-0.8149197831522,3.79300155451543,-0.214848259732999,0.829885625536457,NA
"ASV00545",5.16595701045106,1.39699133531246,3.57247002784385,0.391043542541798,0.695765050936554,NA
"ASV00547",84.4518849855577,-2.7596328347427,1.99894487068062,-1.3805447439894,0.167418983058025,0.4869472599761
"ASV00548",0.730537440760428,-0.814898389477544,3.79300156459774,-0.214842618859812,0.829890023617151,NA
"ASV00551",1.39200631996621,2.4811312056589,3.7522316188684,0.661241484449503,0.508457461010298,NA
"ASV00552",9.15454245704025,-2.55365720233711,3.66865943754513,-0.696073660095821,0.486382701006188,0.807443203148204
"ASV00555",1.68606601647026,1.22547899033749,3.61415339889863,0.339077746592312,0.734551162091917,NA
"ASV00561",0,0,0,0,1,NA
"ASV00563",23.0423616305967,2.36434370394475,2.00193826750519,1.18102727857398,0.23759188687416,0.584441356763443
"ASV00565",10.239720513727,0.704183189427381,3.37975981168879,0.208353027629948,0.834953329952461,0.944225745617381
"ASV00569",0,0,0,0,1,NA
"ASV00570",13.45952729834,1.80350567557252,2.37841463245467,0.758280600431385,0.448283018342875,0.778718439080149
"ASV00577",0,0,0,0,1,NA
"ASV00579",57.970205693234,-0.735919389844804,2.44126888874086,-0.301449542587818,0.763071720620973,0.930442460892484
"ASV00580",0,0,0,0,1,NA
"ASV00585",64.7528546118623,3.2697778951928,2.60631592035307,1.25455930712722,0.209638783495011,0.556428131191156
"ASV00586",8.50295062868522,0.87606660815381,2.35871881144216,0.371416297654475,0.710327488580429,0.922477141362393
"ASV00587",2.84007579975805,-0.814918388705138,3.79300155517159,-0.214847892059004,0.829885912204661,NA
"ASV00589",64.2639132955481,2.34361342925988,2.48598063240459,0.942731974139717,0.34581801435703,0.696520017706986
"ASV00591",1.22936255776849,1.39701156296218,3.66550017927287,0.381124401756081,0.703110941466665,NA
"ASV00593",0,0,0,0,1,NA
"ASV00594",1.57906301646493,-0.814909618394656,3.79300155931241,-0.21484557958958,0.829887715192241,NA
"ASV00595",7.49301215321008,5.13837131119476,2.37651902141241,2.1621418826856,0.03060724157311,0.202247851179178
"ASV00599",1.24609039715495,1.58566619715932,3.76921845680003,0.420688324471781,0.673982687941171,NA
"ASV00600",3.66722141945015,-0.814922044103592,3.79300155345155,-0.214848855878277,0.829885160733723,NA
"ASV00609",92.8660183896731,-1.20371529496922,3.6556522851793,-0.329275106346768,0.741947758213812,0.929503325345928
"ASV00611",15.437803552352,5.69903000660408,2.78164836021199,2.0487959902199,0.0404820680356809,0.235214774621111
"ASV00614",7.59253701748583,4.78031439858608,2.40878773441696,1.98453119396307,0.0471966541737749,0.260742171419051
"ASV00620",0.681769738892938,-0.814897493324682,3.79300156501964,-0.214842382571087,0.829890207847057,NA
"ASV00624",56.2780958526362,-0.465810516553029,2.62252327966749,-0.177619211300991,0.859022036014448,0.945068192646564
"ASV00625",1.12533691932953,-0.81490462217052,3.79300156166386,-0.214844262234643,0.829888742308748,NA
"ASV00632",5.21361033951645,4.61046626111221,3.73682122271473,1.23379364072515,0.217279809687184,NA
"ASV00639",2.74540999193328,-1.01163405773028,3.69439797482768,-0.273829204277176,0.784215879320122,NA
"ASV00644",1.61149784811749,-4.97086005963663,3.73884477545878,-1.32951763396668,NA,NA
"ASV00645",12.1542982676625,4.57321865075177,2.93846578458272,1.55632870552589,0.119629948842624,0.450067492410075
"ASV00648",1.78293759858719,0.783457597328002,3.70300844396726,0.211573267839658,0.832439966370149,NA
"ASV00649",10.6503683338651,24.6148212790056,3.74945348032626,6.56490910159626,5.20646126270255e-11,1.09661090345672e-09
"ASV00650",2.02029189447316,3.04702994189837,3.36782041778039,0.904748342818871,0.365598723928492,NA
"ASV00651",1.27752122701836,-0.814906562435052,3.79300156075065,-0.214844773824395,0.829888343431945,NA
"ASV00652",0.788892149062371,1.3970210465287,3.77431034596699,0.370139421105496,0.711278610881552,NA
"ASV00659",17.2103407676607,5.3198807195027,3.03823000418661,1.7509802457918,0.0799493127933867,0.354512084360149
"ASV00661",1.60973124481079,2.57485378180395,3.63855858500981,0.707657640146806,0.47915788889287,NA
"ASV00664",71.3401202143597,1.03969632399639,3.02176534816729,0.344069179503621,0.730794260623327,0.922718876225008
"ASV00670",5.12693115453153,0.882143467613795,3.01333117689643,0.292746935477021,0.76971559136564,NA
"ASV00686",62.8164744302152,-2.25771961273704,2.40036711277227,-0.940572631879429,0.346923912453294,0.696520017706986
"ASV00687",10.4155414862144,4.97450965647881,3.21441211989345,1.54756436665119,0.121727216155334,0.450067492410075
"ASV00691",1.2481149371256,2.72913421527359,3.74909044279805,0.72794568627071,0.466646834918882,NA
"ASV00692",0,0,0,0,1,NA
"ASV00693",0,0,0,0,1,NA
"ASV00695",0.947261758243804,-4.30380010661009,3.74346810598817,-1.14968258971556,0.250274627714392,NA
"ASV00696",1.33100616792502,2.10180219117554,3.7581936479723,0.559258619445952,0.575985232072032,NA
"ASV00703",0,0,0,0,1,NA
"ASV00705",0,0,0,0,1,NA
"ASV00715",0.622738565745171,-3.82361965656379,3.74836842391645,-1.0200757300609,NA,NA
"ASV00719",24.5007845624145,0.0337826085246697,2.8546035617992,0.011834430873959,0.990557710724971,0.995264984397228
"ASV00720",48.5613971812573,0.519757233808049,2.23678484425527,0.23236800586473,0.816252196497449,0.93709079695039
"ASV00723",62.4042322293111,-6.95611418672554,3.19282351261922,-2.17867168643441,0.0293560665534395,0.202247851179178
"ASV00726",0.623950119375025,-3.82594866088364,3.74834059564128,-1.0207046460326,NA,NA
"ASV00728",7.24610564722438,3.59032979704804,3.67563030924159,0.976792956576976,0.328671663748239,0.695996882318121
"ASV00729",1.24576679380724,2.48113455625404,3.75223162046334,0.66124237712907,0.508456888622981,NA
"ASV00734",0.867353255541855,1.88964515607862,3.76226447762092,0.50226271101322,0.61548273554887,NA
"ASV00736",0.871515895033008,-1.26682814308244,3.73071583752454,-0.33956704242664,0.7341826011488,NA
"ASV00738",4.94016714834768,0.257143158163841,3.68294293020663,0.0698200224757254,NA,NA
"ASV00739",4.6561686955937,3.57587896287264,2.70137242704224,1.32372675721278,0.185593808670511,NA
"ASV00741",0.746458138627203,-0.81489879144832,3.79300156440851,-0.214842724847491,0.829889940980541,NA
"ASV00745",5.98951739026763,0.356619773321297,3.53965812424271,0.100749778878036,0.919749094545208,0.977635474004398
"ASV00751",2.61801973370884,2.68792424585208,3.74957593262073,0.716860864842754,0.473459951660518,NA
"ASV00754",0,0,0,0,1,NA
"ASV00757",8.21344803272986,0.0542044616002577,1.86722461487947,0.0290294275087824,0.976841120721638,0.994548210523238
"ASV00758",7.38354011985045,0.895874352885537,3.10095375435802,0.288902842109946,0.772655728738157,0.930442460892484
"ASV00762",3.52117614148915,4.16236335930241,3.36498298558683,1.23696416211641,0.216100387786448,NA
"ASV00764",5.69734902864963,0.892876063507929,3.27449741188996,0.272675757893662,0.785102471171869,0.931618073186337
"ASV00766",3.18707152123412,-5.91205412585468,3.72957710232545,-1.5851808297966,0.11292525477408,NA
"ASV00768",11.6173057923464,4.31341928870702,3.43860011828122,1.25441142916702,0.209692500478566,0.556428131191156
"ASV00773",0,0,0,0,1,NA
"ASV00774",3.55839506338573,-3.39641121379603,3.62353278603519,-0.937320403691539,0.348593770584181,NA
"ASV00777",9.13477984870332,-0.810092545812886,3.08560685895628,-0.262539131795586,0.792905820255539,0.93709079695039
"ASV00784",0,0,0,0,1,NA
"ASV00786",0.827709444762446,-0.814900274743219,3.79300156371023,-0.21484311594802,0.82988963604679,NA
"ASV00793",1.13094149582489,2.58824627894533,3.75080939219297,0.690050068748514,0.490162701493392,NA
"ASV00794",37.4035505323559,24.2660904037832,3.13681125630564,7.73591026715533,1.02665857998116e-14,6.91967882907305e-13
"ASV00797",4.99029170716924,3.9397782454726,3.6906593646373,1.06749983030736,0.285746190231407,NA
"ASV00799",1.81484236459712,2.48257864994496,3.64190637269524,0.681670091399877,0.49544758345518,NA
"ASV00800",53.2384797417623,1.62678316067613,3.12435537382669,0.520678017073216,0.602591090679603,0.892723242145205
"ASV00803",0,0,0,0,1,NA
"ASV00804",13.1023234638987,1.60161224492668,3.67211235405692,0.436155566742731,NA,NA
"ASV00805",37.7051454382525,1.04523290734963,2.9480161692572,0.354554672477592,0.722923238776466,0.922718876225008
"ASV00807",6.03672605606863,4.08130169988411,3.12633978872438,1.30545685232422,0.191737330293778,0.534012233958703
"ASV00809",5.77946236429817,2.59210500200826,3.06635590700355,0.845337293067611,0.397922544809119,0.740883412158415
"ASV00815",1.48394269126041,0.65034811067348,3.2043613684721,0.202957168649046,0.839168509887804,NA
"ASV00817",44.781326180645,-9.72168716957037,3.24421185379753,-2.99662525373939,0.00272986066786518,0.0399983932639376
"ASV00818",50.1665136736014,1.35803888410368,2.628181787395,0.51672182290318,0.605350359879836,0.892723242145205
"ASV00821",1.62676302294705,2.40643227478364,3.75328690265272,0.641153297682317,0.521423089085099,NA
"ASV00826",0,0,0,0,1,NA
"ASV00840",1.38562967874281,2.3654283966004,3.753889568317,0.630127326217779,0.528611282363328,NA
"ASV00847",7.51414482384286,3.82588784227238,3.40098091690786,1.1249365802825,0.260615909546363,0.612226773061122
"ASV00852",7.82948749509423,-0.0397221858224555,3.55827902626551,-0.011163313930483,NA,NA
"ASV00853",8.88169872305859,3.83558252677936,2.69379179552319,1.42386005227045,0.154486987758177,0.485442688681225
"ASV00855",15.0508793694986,5.53362735228907,2.5837308296991,2.14171975218236,0.0322160402866594,0.204463238064645
"ASV00856",26.1196252304252,1.21240265570412,3.04728960439773,0.397862629779076,0.69073144798903,0.91284901165609
"ASV00859",0.793416460377039,-0.814899672311158,3.79300156399383,-0.214842957104693,0.829889759893952,NA
"ASV00863",14.8384029131066,0.454251187759659,2.59304063157708,0.175180898528144,0.860937493004436,0.945068192646564
"ASV00865",4.28136087416324,2.25940681551355,3.3291449403537,0.678674811699097,0.497343929273827,NA
"ASV00869",1.38469904068039,1.58566413318504,3.76921845582207,0.420687776994131,0.673983087771815,NA
"ASV00874",42.2247269922589,1.53624683897344,2.75834503867684,0.556945131023335,0.577564918189256,0.866877095395174
"ASV00878",3.46093634141344,4.79319167541568,3.73627512102387,1.28287974524268,0.19953421002415,NA
"ASV00880",40.3063220494923,-9.5697472977186,3.26544421128221,-2.93061117524373,0.0033829591887168,0.0456022898639025
"ASV00881",19.8411673424303,0.751181454557986,2.66893044782882,0.281454114013752,0.778362117792559,0.931366486239354
"ASV00893",21.1146468483108,6.7351363849427,2.87261113757787,2.34460428591864,0.0190472830224999,0.160473359464562
"ASV00898",0,0,0,0,1,NA
"ASV00903",2.42321919245111,-0.814916072458452,3.79300155626153,-0.214847281334008,0.829886388375014,NA
"ASV00904",13.8111327088142,5.48721918187564,2.75966649283518,1.98836315769384,0.0467715403588794,0.260742171419051
"ASV00905",8.36146593354658,-1.69130400332458,3.31736787146774,-0.509833117355261,0.610168382040234,0.892723242145205
"ASV00908",1.64580328081317,0.41144183223901,3.58741987324737,0.114690180345845,0.908690697514381,NA
"ASV00909",43.7602208137628,-1.34678867978391,2.88566697207716,-0.46671660063894,0.640702651123201,0.892723242145205
"ASV00913",38.6289362349655,8.28171904465349,3.20711968750092,2.58229185425469,0.00981465459984524,0.0989465666759711
"ASV00915",0,0,0,0,1,NA
"ASV00917",1.14548398185742,0.00863692012467395,3.79258957991123,0.00227731473250425,0.998182967305417,NA
"ASV00931",0,0,0,0,1,NA
"ASV00936",12.3240449717657,4.26483958604084,3.42609338582251,1.24481124877948,0.213201140285941,0.561318627159079
"ASV00937",0,0,0,0,1,NA
"ASV00939",1.2586518256485,-0.814906319925975,3.79300156086479,-0.214844709882002,0.829888393286611,NA
"ASV00942",30.079148196297,7.29468110182114,2.87739011505718,2.53517278162895,0.0112391875544366,0.105211283495698
"ASV00943",1.64215213467633,-4.31307803121448,3.7433882960581,-1.15218558431576,0.249244820153305,NA
"ASV00948",46.8785248116747,1.60047852212644,2.60004956360027,0.615556928041892,0.538186986044243,0.853813340991391
"ASV00953",1.07953958402875,3.10872022079173,3.7452064743974,0.830053093746167,0.406508765699423,NA
"ASV00954",0,0,0,0,1,NA
"ASV00955",9.27548439794545,0.54927238508452,2.94533248002697,0.186489093781185,0.852061230741684,0.945068192646564
"ASV00957",3.85125566567849,-0.814611155249315,3.72974777032209,-0.218409180838244,0.827110312931168,NA
"ASV00961",1.40918749838621,-0.243723175354178,3.7053761380291,-0.0657755559153073,0.947556517635281,NA
"ASV00969",4.0547716072282,-4.92595771537653,3.7390941490988,-1.31742008062669,NA,NA
"ASV00970",2.88607261274022,1.78563161368397,3.29743642203779,0.541521165275559,0.588148413237733,NA
"ASV00976",11.7867984996194,-0.177898585264059,2.54501891582287,-0.0699006927445725,0.944272701749523,0.979138155352583
"ASV00984",12.0652929415456,0.706016765987696,2.34577040918486,0.30097436783382,0.763434040315936,0.930442460892484
"ASV00995",0.575534945756246,-3.70318516721138,3.74986888084157,-0.987550574403094,0.323372802561322,NA
"ASV00998",0.844002689497144,-0.814900455609903,3.79300156362509,-0.214843163637158,0.829889598864465,NA
"ASV01004",5.7729254820618,4.15878936977238,2.93878850610719,1.41513734694752,0.157028229964815,0.485442688681225
"ASV01005",19.1481400387375,1.83892482066354,2.6240485269683,0.700796803780206,0.483429833018199,0.807443203148204
"ASV01006",1.58892680208242,-0.814910059942354,3.79300155909102,-0.214845696013277,0.82988762441892,NA
"ASV01008",7.29550453337761,2.81262942072778,3.08258070403202,0.912426856188668,0.361544057337271,0.708374112341048
"ASV01014",3.49611212641212,-0.814536037281667,3.715282549475,-0.219239324717515,0.826463623847987,NA
"ASV01022",1.41598949562207,-0.156915721167262,3.72492155603516,-0.0421259129371532,0.966398322965758,NA
"ASV01037",0,0,0,0,1,NA
"ASV01040",0.751492053837922,1.83042367740909,3.763509542114,0.48636084402776,0.626711347303152,NA
"ASV01042",5.8707841157012,5.08495836797125,3.73553389200918,1.36124005696982,0.173437839200441,0.495326710258886
"ASV01043",7.95481727878034,-0.735919331112764,3.10527422112648,-0.236990126703142,0.812664449852846,0.93709079695039
"ASV01044",30.0117604293347,0.582346116285691,3.08546739805354,0.188738379362901,0.850297869765674,0.945068192646564
"ASV01055",0.364455086930175,1.52969804290357,3.7706630290309,0.405684101476635,0.684974725360635,NA
"ASV01062",0.914336246955239,-0.814901615537867,3.79300156307908,-0.21484346947549,0.829889360408071,NA
"ASV01063",38.6196107478898,-2.97968016487674,2.04466075859753,-1.45729806391969,0.145034121041965,0.465490464677543
"ASV01075",4.06818949945163,2.95296642446362,3.62736704635211,0.814079850957816,0.415599207907981,NA
"ASV01077",2.65250774566843,-0.814917418868184,3.79300155562796,-0.214847636341997,0.82988611158221,NA
"ASV01081",6.34424213008538,4.08738794436204,3.20344091743551,1.27593673481394,0.201977884071905,0.55148318826954
"ASV01091",4.24140889176694,-6.32094196495394,3.72641231634093,-1.69625404500613,0.08983777936629,NA
"ASV01095",1.1416066853027,-0.81490494405518,3.79300156151236,-0.214844347106005,0.829888676136157,NA
"ASV01100",9.9021528127846,4.25872237824033,3.43946324666121,1.23819389039101,0.215644176400975,0.563349515094019
"ASV01101",1.12822242421292,-4.53128810793526,3.74164974675876,-1.2110401599884,NA,NA
"ASV01107",0.487817516444768,-0.814892903674264,3.7930015671807,-0.214841172417433,0.829891151381406,NA
"ASV01110",1.76675410667293,-0.814911159149033,3.79300155858731,-0.214845985840444,0.829887398446253,NA
"ASV01116",1.54024002653856,2.10179878936593,3.75819364635584,0.559257714515045,0.575985849574085,NA
"ASV01119",2.8577837157988,-0.940582205768027,3.42824016796058,-0.274362984996926,0.783805685647965,NA
"ASV01123",0,0,0,0,1,NA
"ASV01124",0,0,0,0,1,NA
"ASV01125",2.71068845196899,-1.9626744761563,3.70735747125895,-0.529399846486832,0.59652810465156,NA
"ASV01136",0,0,0,0,1,NA
"ASV01140",0,0,0,0,1,NA
"ASV01148",18.9455277249659,6.06543837121846,3.05579493198904,1.98489705828212,0.0471559257535563,0.260742171419051
"ASV01151",0,0,0,0,1,NA
"ASV01158",18.3672390955593,5.78238619054015,3.05760224653055,1.89115055664987,0.0586042493452817,0.299262468095444
"ASV01163",7.98940807769055,3.62509834844435,3.12106317475051,1.16149470403915,0.24544077564768,0.599315818589502
"ASV01177",25.0768320548145,1.25542712054535,3.26694715918279,0.384281428310395,0.700769871318514,0.922477141362393
"ASV01180",15.8319998473099,0.285603630313584,3.66542047040313,0.0779183814298317,0.937892977596838,0.977635474004398
"ASV01187",12.9607887156341,1.92955820770021,2.74754137668273,0.702285404716956,0.482501193502073,0.807443203148204
"ASV01193",5.48791030169674,3.78643098886936,3.12609412248538,1.21123384022071,0.225805796698325,0.572677218803005
"ASV01194",1.33340644085909,1.48987159846106,3.77172304042106,0.395010869699154,0.692834866090849,NA
"ASV01199",3.67519464902528,-0.0279384694057091,3.494798082762,-0.00799430145721864,0.993621538232986,NA
"ASV01207",0,0,0,0,1,NA
"ASV01211",28.8901529932773,0.022600746214761,3.65913348478052,0.00617652958241742,0.99507187374114,0.995264984397228
"ASV01215",3.07658936410787,0.506308149267903,3.48269135178141,0.145378415175644,0.88441210579871,NA
"ASV01216",0,0,0,0,1,NA
"ASV01217",6.35365435232236,4.48861160742391,2.70535518366122,1.65915796732811,0.0970839649730083,0.389491621379807
"ASV01222",0,0,0,0,1,NA
"ASV01230",1.16382597116344,-2.48178425636493,3.73640648447842,-0.664216879687643,0.506551511453427,NA
"ASV01237",0,0,0,0,1,NA
"ASV01246",1.15975134429304,2.7161142727925,3.74924247840953,0.724443481165483,0.468793513752509,NA
"ASV01247",18.8824885874417,1.84851754716553,3.22579232708182,0.573042948749826,0.566615614305875,0.866877095395174
"ASV01251",1.3664037060714,-0.814907882362997,3.79300156011585,-0.214845121850703,0.829888072082476,NA
"ASV01258",0,0,0,0,1,NA
"ASV01263",1.19588203260202,0.675812556064925,3.72526717726262,0.181413177607712,0.856043276255278,NA
"ASV01271",6.48664408811537,23.625109909377,3.75029786802928,6.29952892829593,2.98551580666942e-10,5.91834604027997e-09
"ASV01275",20.7573825185183,-4.13472700701544,3.24731049820261,-1.2732773811756,0.202919630105113,0.55148318826954
"ASV01278",0.898965651993844,-3.56680453468074,3.75172212737093,-0.950711277005002,0.341750961996034,NA
"ASV01285",18.2959879601792,-0.0568666600537099,2.79091612342048,-0.0203756248983991,0.983743728326764,0.995264984397228
"ASV01288",7.72271548043702,4.30603444532945,2.76196729830566,1.55904613641552,0.118985460830083,0.450067492410075
"ASV01293",30.631560099642,-26.6665036687917,3.72634216041882,-7.15621446469492,NA,NA
"ASV01295",1.19406858994976,2.6655109634147,3.66739071271482,0.726814013618292,0.467339897250534,NA
"ASV01297",5.48077344681742,3.54647127839184,2.887238862283,1.22832624786284,0.219324521535732,NA
"ASV01299",0,0,0,0,1,NA
"ASV01300",29.8738918302119,-0.191280273081086,2.51923370405622,-0.0759279588761874,0.939476413092567,0.977635474004398
"ASV01301",0,0,0,0,1,NA
"ASV01311",15.4250833462352,3.18408257875466,2.9832339396165,1.06732580924042,0.285824737449625,0.637900241857772
"ASV01318",11.6831509893155,-0.111660266082693,2.54958151094978,-0.043795527071067,0.965067392545334,0.989357401083905
"ASV01319",0.47258378927959,1.49743090704823,3.77152013984454,0.397036433990767,0.691340593598715,NA
"ASV01321",5.71187332810179,2.96354579096333,3.05079091554329,0.971402456938147,0.331347905535815,0.695996882318121
"ASV01326",7.59222186677591,4.46965110898865,3.16930611868791,1.4102932760686,0.15845310313037,0.485442688681225
"ASV01341",0.898548205607555,2.83834863633936,3.747867773704,0.757323579090474,0.448856027855773,NA
"ASV01342",1.4168318848006,1.80986375155578,3.0924531455422,0.585251794086102,0.55837842322541,NA
"ASV01344",1.87878723555288,2.83016390616005,3.67712373211916,0.76966784702918,0.44149694753776,NA
"ASV01348",10.8217774000784,1.09625292574606,2.55291154947342,0.4294128114122,0.667622832045776,0.89637009720887
"ASV01353",25.5810720131044,2.51208612574893,2.6392012778469,0.951835749260596,0.341180288581563,0.696520017706986
"ASV01365",3.38524356427536,-0.81492088794917,3.79300155399557,-0.214848551034926,0.829885398414074,NA
"ASV01366",24.1405244602586,0.366606222743118,2.51096288503184,0.146002246759003,0.883919614777848,0.960906161871403
"ASV01373",19.5952535004622,5.85992143342576,2.83300726330159,2.06844560878273,0.0385981402121496,0.232278093776686
"ASV01374",30.5392383421726,-0.621678432801963,3.49170359082161,-0.178044446394627,0.858688070165909,0.945068192646564
"ASV01386",1.16367747521966,-0.814905186351252,3.79300156139832,-0.214844410992236,0.829888626325276,NA
"ASV01390",0,0,0,0,1,NA
"ASV01394",8.61409490078681,-5.35906713933137,3.03189525702957,-1.76756341661413,0.0771339184456072,0.346588406882262
"ASV01396",2.20282675729108,0.180152485053177,3.69383548400018,0.04877111767254,0.961101699531952,NA
"ASV01407",0,0,0,0,1,NA
"ASV01415",28.5135215530759,0.024677937179734,2.26951208027497,0.0108736751807658,0.991324233420249,0.995264984397228
"ASV01416",2.81488040118156,-3.68387088890832,3.75012108211308,-0.982333852226596,0.325935402388881,NA
"ASV01426",2.89935311376684,2.07669733064979,3.70399171294546,0.56066468059087,0.575026149065871,NA
"ASV01428",3.37490720963826,-0.814920819446621,3.7930015540278,-0.214848532972852,0.829885412496717,NA
"ASV01429",0.482115438981547,1.95470091155754,3.76095379695803,0.519735422737329,0.603247994167869,NA
"ASV01430",18.7480900361776,-25.0617917370887,3.69497555908465,-6.7826677974826,1.17976709602509e-11,2.83986793828897e-10
"ASV01437",2.45695852395042,-0.876606578442152,3.69160018166223,-0.237459783103445,0.812300115439729,NA
"ASV01448",0.416147495783492,-0.814890568018037,3.79300156828068,-0.214840556574675,0.829891631542671,NA
"ASV01450",2.40816636576069,1.96985948962358,3.76065558401317,0.523807470696759,0.600412456762248,NA
"ASV01454",5.75908259257324,5.4567217940942,3.734782465465,1.46105478553349,0.144000407128912,0.465490464677543
"ASV01456",24.8995247496004,-1.75114138200692,2.79467182376287,-0.626600006167844,0.530921464284287,0.852002540303832
"ASV01461",0.380981702310494,1.08235896470354,3.71436144669227,0.291398395185101,0.770746641776908,NA
"ASV01471",3.85361003333251,2.65582447047049,3.61175678805407,0.735327605461881,0.462139999802052,NA
"ASV01475",0,0,0,0,1,NA
"ASV01482",1.75417229988377,-0.814911055226107,3.79300155863622,-0.214845958439076,0.829887419810572,NA
"ASV01495",9.83892361967259,2.43280713781218,2.71502283214082,0.896054025407179,0.370223909742699,0.71699306053651
"ASV01502",1.6976008680601,2.31611021965452,3.63076302614397,0.637912803170283,0.523530442960152,NA
"ASV01504",0,0,0,0,1,NA
"ASV01508",0.818434173239439,1.52967242844817,3.77066301689693,0.40567730969155,0.684979716349383,NA
"ASV01514",6.07424704525478,-6.83735830375991,3.72346825144101,-1.83628752604881,NA,NA
"ASV01517",0.576822723568906,2.2147560948572,3.7562550492931,0.589618134496484,0.555446691057203,NA
"ASV01519",5.35121092412161,3.98634876212695,2.70630530956252,1.47298560441111,0.140754917492017,NA
"ASV01521",6.04578156786104,4.28015166387715,2.69934869907648,1.58562384524145,0.112824663752248,0.442115252145439
"ASV01525",0.657430144065747,2.40051911869698,3.75337331327507,0.63956311252247,0.522456670354283,NA
"ASV01529",9.44573821166669,3.4150504115051,3.14206694441535,1.08688021990586,0.277089749035656,0.630940847466325
"ASV01531",0.586502823207088,-0.814895320676224,3.79300156604257,-0.214841809708622,0.829890654497261,NA
"ASV01534",2.82475859196019,3.74095923535124,3.63650225158205,1.02872457557911,0.303609118184202,NA
"ASV01537",4.29320006227913,0.378819309126829,3.69120438789373,0.102627562529256,0.918258566601945,NA
"ASV01538",0,0,0,0,1,NA
"ASV01539",13.8364376016752,0.449262294121184,2.77120568932877,0.162117989238829,0.871212940224931,0.953242730051304
"ASV01560",4.85284741273951,-0.814586576183685,3.72428522580354,-0.218722929849696,0.826865885997887,NA
"ASV01561",5.52470899312575,0.0589308943481458,3.33567609626095,0.0176668515309994,0.985904625165095,0.995264984397228
"ASV01562",29.2041061882725,-9.10571403979879,3.2245667728592,-2.82385656158233,0.00474496148521862,0.0615020007891798
"ASV01565",3.89839403183354,4.03801229821662,2.69589020000293,1.49784004489954,0.134174813842241,NA
"ASV01566",15.226867743661,1.21479377924429,3.19775954968877,0.37988903179494,0.704027789447857,0.922477141362393
"ASV01571",0,0,0,0,1,NA
"ASV01576",14.6506967152914,-3.22504598374711,3.66979226609175,-0.878808867070209,0.379504917696546,0.722560210529582
"ASV01578",0,0,0,0,1,NA
"ASV01580",11.4976825676266,-3.96137473293341,3.674252501818,-1.07814439289987,NA,NA
"ASV01593",1.25510145688001,-0.814906327441996,3.79300156086125,-0.214844711863752,0.829888391741479,NA
"ASV01594",2.21930943191743,2.94079730562625,2.31969511651279,1.26775164748683,0.204886654410961,NA
"ASV01600",14.6306216603205,2.66983058790072,3.58792919215867,0.744114625710999,0.456807131762857,0.789456427713246
"ASV01606",19.5624040589077,-0.260472163399958,3.45604009164932,-0.0753672285310942,0.939922532870697,0.977635474004398
"ASV01610",3.92982650553289,4.17379321534536,2.69496307437765,1.5487385541671,0.121444581818269,NA
"ASV01612",0.373229069313602,-0.814888817213746,3.79300156910535,-0.21484009493989,0.82989199147086,NA
"ASV01620",2.99177410253582,4.57829076695129,3.73692493746513,1.22514924531957,0.220518993558791,NA
"ASV01622",0,0,0,0,1,NA
"ASV01624",1.81154100890398,-2.79066262088538,2.77534725733051,-1.00551835937446,0.314647313556287,NA
"ASV01637",0.947302334135157,0.00630883713127889,3.72246003509844,0.00169480318708433,0.998647743350787,NA
"ASV01645",2.88130569579642,3.33867201524106,3.35728542689436,0.99445581495568,0.320001006462033,NA
"ASV01648",2.08766348974812,-0.814913936398988,3.79300155726672,-0.214846718118994,0.829886827502817,NA
"ASV01651",7.9316796349132,4.49821968363777,2.92773020659396,1.53641878391209,0.124435702736744,0.450912170132074
"ASV01652",16.0378414394424,-0.164236498234588,3.65563707868924,-0.0449269155278062,0.964165563011457,0.989357401083905
